ime,Device name,Chip Time(),Acceleration X(g),Acceleration Y(g),Acceleration Z(g),Angular velocity X(°/s),Angular velocity Y(°/s),Angular velocity Z(°/s),ShiftX(mm),ShiftY(mm),ShiftZ(mm),SpeedX(mm/s),SpeedY(mm/s),SpeedZ(mm/s),Angle X(°),Angle Y(°),Angle Z(°)
23:46:53.211,eb:33:2e:f9:57:b5,,-1.01807,-0.09082,0.068359,,,0.12207,,,,,,,-54.1626,82.7051,19.9567
23:46:53.275,eb:33:2e:f9:57:b5,,-1.01562,-0.092285,0.068359,,,0.183105,,,,,,,-54.1571,82.7051,19.9622
23:46:53.308,eb:33:2e:f9:57:b5,,-1.01807,-0.091797,0.065918,,,0.183105,,,,,,,-54.1461,82.7051,19.9731
23:46:53.340,eb:33:2e:f9:57:b5,,-1.01807,-0.093262,0.061035,,,0.12207,,,,,,,-54.1461,82.7051,19.9731
23:46:53.403,eb:33:2e:f9:57:b5,,-1.01709,-0.092773,0.065918,,,0.12207,,,,,,,-54.1516,82.7051,19.9677
23:46:53.419,eb:33:2e:f9:57:b5,,-1.01807,-0.091797,0.066895,,0.061035,0.061035,,,,,,,-54.1461,82.7051,19.9731
23:46:53.460,eb:33:2e:f9:57:b5,,-1.0166,-0.093262,0.0625,,,0.183105,,,,,,,-54.1406,82.7051,19.9786
23:46:53.515,eb:33:2e:f9:57:b5,,-1.01758,-0.092285,0.06543,,,0.12207,,,,,,,-54.1461,82.7051,19.9731
23:46:53.547,eb:33:2e:f9:57:b5,,-1.0166,-0.092773,0.066406,,,0.12207,,,,,,,-54.1516,82.7051,19.9731
23:46:53.579,eb:33:2e:f9:57:b5,,-1.01807,-0.092773,0.064941,,,0.12207,,,,,,,-54.1461,82.7051,19.9786
23:46:53.643,eb:33:2e:f9:57:b5,,-1.0166,-0.092773,0.063477,,,0.183105,,,,,,,-54.1461,82.7051,19.9786
23:46:53.659,eb:33:2e:f9:57:b5,,-1.01562,-0.093262,0.064941,,,0.12207,,,,,,,-54.1461,82.7051,19.9731
23:46:53.698,eb:33:2e:f9:57:b5,,-1.01514,-0.092285,0.066406,,,0.12207,,,,,,,-54.1461,82.7051,19.9786
23:46:53.755,eb:33:2e:f9:57:b5,,-1.01758,-0.092773,0.064941,,,0.12207,,,,,,,-54.1406,82.7051,19.9786
23:46:53.786,eb:33:2e:f9:57:b5,,-1.01709,-0.093262,0.064453,,,0.061035,,,,,,,-54.1461,82.7051,19.9786
23:46:53.818,eb:33:2e:f9:57:b5,,-1.01514,-0.092773,0.064941,,,0.12207,,,,,,,-54.1461,82.7051,19.9786
23:46:53.882,eb:33:2e:f9:57:b5,,-1.01611,-0.092285,0.066895,,,0.12207,,,,,,,-54.1461,82.7051,19.9786
23:46:53.905,eb:33:2e:f9:57:b5,,-1.0166,-0.092773,0.063965,,,0.12207,,,,,,,-54.1406,82.7051,19.9841
23:46:53.961,eb:33:2e:f9:57:b5,,-1.01904,-0.092773,0.06543,,,0.12207,,,,,,,-54.1461,82.7051,19.9786
23:46:54.010,eb:33:2e:f9:57:b5,,-1.01514,-0.094238,0.06543,,,0.183105,,,,,,,-54.1461,82.7051,19.9786
23:46:54.024,eb:33:2e:f9:57:b5,,-1.01514,-0.092773,0.064941,,,0.12207,,,,,,,-54.1461,82.7051,19.9786
23:46:54.088,eb:33:2e:f9:57:b5,,-1.01758,-0.092285,0.06543,,,0.12207,,,,,,,-54.1461,82.7051,19.9786
23:46:54.120,eb:33:2e:f9:57:b5,,-1.01856,-0.092773,0.064941,,,0.12207,,,,,,,-54.1461,82.7051,19.9786
23:46:54.152,eb:33:2e:f9:57:b5,,-1.01367,-0.09375,0.06543,,,0.061035,,,,,,,-54.1406,82.7051,19.9841
23:46:54.199,eb:33:2e:f9:57:b5,,-1.01904,-0.092285,0.063965,,,0.061035,,,,,,,-54.1406,82.7051,19.9841
23:46:54.262,eb:33:2e:f9:57:b5,,-1.01611,-0.092773,0.065918,,,0.12207,,,,,,,-54.1461,82.7051,19.9786
23:46:54.294,eb:33:2e:f9:57:b5,,-1.01807,-0.09375,0.06543,,,0.12207,,,,,,,-54.1461,82.7051,19.9841
23:46:54.325,eb:33:2e:f9:57:b5,,-1.01562,-0.09375,0.063477,,,0.12207,,,,,,,-54.1461,82.7051,19.9786
23:46:54.389,eb:33:2e:f9:57:b5,,-1.01611,-0.093262,0.065918,,-0.061035,0.305176,,,,,,,-54.1516,82.7051,19.9786
23:46:54.405,eb:33:2e:f9:57:b5,,-1.02344,-0.093262,0.066895,,0.061035,0.244141,,,,,,,-54.1461,82.7051,19.9786
23:46:54.500,eb:33:2e:f9:57:b5,,-1.01562,-0.095703,0.0625,,,0.366211,,,,,,,-54.1461,82.7051,19.9841
23:46:54.532,eb:33:2e:f9:57:b5,,-1.01758,-0.094238,0.064453,,,0.183105,,,,,,,-54.1516,82.7051,19.9786
23:46:54.548,eb:33:2e:f9:57:b5,,-1.01856,-0.091309,0.066406,,,0.183105,,,,,,,-54.1516,82.7051,19.9731
23:46:54.579,eb:33:2e:f9:57:b5,,-1.01416,-0.094238,0.065918,,,0.12207,,,,,,,-54.1461,82.7051,19.9786
23:46:54.611,eb:33:2e:f9:57:b5,,-1.01807,-0.091797,0.06543,,,0.12207,,,,,,,-54.1461,82.7051,19.9841
23:46:54.642,eb:33:2e:f9:57:b5,,-1.0166,-0.091797,0.064453,,0.061035,,,,,,,,-54.1461,82.7051,19.9841
23:46:54.690,eb:33:2e:f9:57:b5,,-1.01367,-0.092285,0.063477,,,0.244141,,,,,,,-54.1461,82.7051,19.9841
23:46:54.721,eb:33:2e:f9:57:b5,,-1.021,-0.089844,0.069824,,0.061035,0.061035,,,,,,,-54.1461,82.7051,19.9841
23:46:54.769,eb:33:2e:f9:57:b5,,-1.01172,-0.092773,0.062988,,,0.183105,,,,,,,-54.1351,82.7051,19.9951
23:46:54.833,eb:33:2e:f9:57:b5,,-1.02051,-0.090332,0.062012,,,0.061035,,,,,,,-54.1406,82.7051,19.9896
23:46:54.870,eb:33:2e:f9:57:b5,,-1.01758,-0.092285,0.066895,,,0.12207,,,,,,,-54.1461,82.7051,19.9841
23:46:54.896,eb:33:2e:f9:57:b5,,-1.01416,-0.092773,0.066895,,,0.061035,,,,,,,-54.1406,82.7051,19.9896
23:46:54.927,eb:33:2e:f9:57:b5,,-1.01904,-0.09375,0.062012,,,0.305176,,,,,,,-54.1351,82.7051,19.9951
23:46:54.959,eb:33:2e:f9:57:b5,,-1.01269,-0.094238,0.066406,,,,,,,,,,-54.1406,82.7051,19.9896
23:46:54.992,eb:33:2e:f9:57:b5,,-1.01856,-0.091797,0.06543,,,0.12207,,,,,,,-54.1406,82.7051,19.9896
23:46:55.039,eb:33:2e:f9:57:b5,,-1.01856,-0.092773,0.064453,,,0.061035,,,,,,,-54.1406,82.7051,19.9896
23:46:55.071,eb:33:2e:f9:57:b5,,-1.0166,-0.093262,0.065918,,,0.183105,,,,,,,-54.1406,82.7051,19.9896
23:46:55.103,eb:33:2e:f9:57:b5,,-1.01611,-0.092285,0.06543,,,0.12207,,,,,,,-54.1406,82.7051,19.9951
23:46:55.167,eb:33:2e:f9:57:b5,,-1.01807,-0.092285,0.066406,,0.061035,0.12207,,,,,,,-54.1406,82.7051,19.9951
23:46:55.199,eb:33:2e:f9:57:b5,,-1.01611,-0.093262,0.063477,,,0.061035,,,,,,,-54.1351,82.7051,19.9951
23:46:55.231,eb:33:2e:f9:57:b5,,-1.01709,-0.092285,0.06543,,,0.12207,,,,,,,-54.1406,82.7051,19.9951
23:46:55.279,eb:33:2e:f9:57:b5,,-1.0166,-0.092773,0.066895,,,0.12207,,,,,,,-54.1351,82.7051,19.9951
23:46:55.342,eb:33:2e:f9:57:b5,,-1.01758,-0.09375,0.063477,,,0.12207,,,,,,,-54.1351,82.7051,20.0006
23:46:55.374,eb:33:2e:f9:57:b5,,-1.01416,-0.093262,0.064941,,,0.183105,,,,,,,-54.1406,82.7051,19.9951
23:46:55.406,eb:33:2e:f9:57:b5,,-1.01709,-0.091797,0.067871,,0.061035,0.061035,,,,,,,-54.1406,82.7051,19.9951
23:46:55.438,eb:33:2e:f9:57:b5,,-1.0166,-0.094238,0.063477,,,0.183105,,,,,,,-54.1351,82.7051,20.0006
23:46:55.502,eb:33:2e:f9:57:b5,,-1.01465,-0.093262,0.066406,,,0.12207,,,,,,,-54.1351,82.7051,20.0006
23:46:55.518,eb:33:2e:f9:57:b5,,-1.01758,-0.091309,0.066895,,,0.12207,,,,,,,-54.1351,82.7051,20.0006
23:46:55.550,eb:33:2e:f9:57:b5,,-1.01856,-0.092773,0.063965,,,0.12207,,,,,,,-54.1296,82.7051,20.0061
23:46:55.614,eb:33:2e:f9:57:b5,,-1.01367,-0.093262,0.06543,,,0.183105,,,,,,,-54.1296,82.7051,20.0061
23:46:55.649,eb:33:2e:f9:57:b5,,-1.01758,-0.092285,0.064453,,,0.12207,,,,,,,-54.1351,82.7051,20.0006
23:46:55.678,eb:33:2e:f9:57:b5,,-1.01562,-0.092773,0.067383,,,0.12207,,,,,,,-54.1351,82.7051,20.0006
23:46:55.741,eb:33:2e:f9:57:b5,,-1.01856,-0.092773,0.063965,,,0.183105,,,,,,,-54.1296,82.7051,20.0061
23:46:55.757,eb:33:2e:f9:57:b5,,-1.01514,-0.094727,0.063965,,,0.12207,,,,,,,-54.1296,82.7051,20.0061
23:46:55.790,eb:33:2e:f9:57:b5,,-1.01562,-0.094238,0.066895,,,0.244141,,,,,,,-54.1351,82.7051,20.0006
23:46:55.856,eb:33:2e:f9:57:b5,,-1.01562,-0.092773,0.06543,,,0.061035,,,,,,,-54.1296,82.7051,20.0061
23:46:55.885,eb:33:2e:f9:57:b5,,-1.01856,-0.093262,0.061523,,,0.244141,,,,,,,-54.1296,82.7051,20.0061
23:46:55.917,eb:33:2e:f9:57:b5,,-1.01709,-0.091797,0.069336,,,0.061035,,,,,,,-54.1351,82.7051,20.0061
23:46:55.980,eb:33:2e:f9:57:b5,,-1.01465,-0.09375,0.064941,,,0.183105,,,,,,,-54.1241,82.7051,20.0116
23:46:56.028,eb:33:2e:f9:57:b5,,-1.01904,-0.091309,0.063965,,,0.12207,,,,,,,-54.1296,82.7051,20.0116
23:46:56.044,eb:33:2e:f9:57:b5,,-1.02197,-0.092773,0.066895,,-0.061035,0.244141,,,,,,,-54.1296,82.7051,20.0061
23:46:56.095,eb:33:2e:f9:57:b5,,-1.0083,-0.097656,0.065918,,,0.061035,,,,,,,-54.1241,82.7051,20.0171
23:46:56.159,eb:33:2e:f9:57:b5,,-1.01221,-0.09375,0.0625,,-0.061035,0.12207,,,,,,,-54.1241,82.7051,20.0116
23:46:56.188,eb:33:2e:f9:57:b5,,-1.02051,-0.089355,0.069824,,,0.12207,,,,,,,-54.1296,82.7051,20.0116
23:46:56.219,eb:33:2e:f9:57:b5,,-1.01758,-0.092773,0.062988,,,0.183105,,,,,,,-54.1187,82.7051,20.0171
23:46:56.281,eb:33:2e:f9:57:b5,,-1.01514,-0.09375,0.062988,,,0.061035,,,,,,,-54.1241,82.7051,20.0171
23:46:56.313,eb:33:2e:f9:57:b5,,-1.01856,-0.09082,0.070801,,,0.183105,,,,,,,-54.1296,82.7051,20.0116
23:46:56.362,eb:33:2e:f9:57:b5,,-1.01367,-0.09375,0.060059,,0.061035,0.061035,,,,,,,-54.1132,82.7051,20.0226
23:46:56.425,eb:33:2e:f9:57:b5,,-1.02148,-0.089844,0.066406,,,0.183105,,,,,,,-54.1241,82.7051,20.0116
23:46:56.437,eb:33:2e:f9:57:b5,,-1.01611,-0.092285,0.066406,,,0.12207,,,,,,,-54.1241,82.7051,20.0171
23:46:56.474,eb:33:2e:f9:57:b5,,-1.01709,-0.092285,0.062988,,0.061035,0.12207,,,,,,,-54.1187,82.7051,20.0226
23:46:56.505,eb:33:2e:f9:57:b5,,-1.02783,-0.092285,0.068848,,,0.244141,,,,,,,-54.1241,82.7051,20.0171
23:46:56.544,eb:33:2e:f9:57:b5,,-1.01318,-0.097168,0.060547,,,0.183105,,,,,,,-54.1132,82.7051,20.0281
23:46:56.576,eb:33:2e:f9:57:b5,,-1.0166,-0.09375,0.062988,,0.061035,0.12207,,,,,,,-54.1187,82.7051,20.0226
23:46:56.611,eb:33:2e:f9:57:b5,,-1.01953,-0.092285,0.064941,,,0.183105,,,,,,,-54.1241,82.7106,20.0116
23:46:56.647,eb:33:2e:f9:57:b5,,-1.01709,-0.091797,0.067871,,,0.183105,,,,,,,-54.1241,82.7051,20.0171
23:46:56.692,eb:33:2e:f9:57:b5,,-1.01562,-0.092285,0.067383,,,0.12207,,,,,,,-54.1187,82.7051,20.0226
23:46:56.758,eb:33:2e:f9:57:b5,,-1.0166,-0.092773,0.064941,,,0.183105,,,,,,,-54.1132,82.7051,20.0281
23:46:56.793,eb:33:2e:f9:57:b5,,-1.01709,-0.092285,0.06543,,,0.061035,,,,,,,-54.1132,82.7051,20.0281
23:46:56.822,eb:33:2e:f9:57:b5,,-1.01758,-0.091797,0.064453,,,0.183105,,,,,,,-54.1132,82.7051,20.0281
23:46:56.853,eb:33:2e:f9:57:b5,,-1.01465,-0.09375,0.064453,,,0.12207,,,,,,,-54.1132,82.7051,20.0281
23:46:56.901,eb:33:2e:f9:57:b5,,-1.01709,-0.091309,0.067383,,,0.183105,,,,,,,-54.1132,82.7051,20.0281
23:46:56.932,eb:33:2e:f9:57:b5,,-1.0166,-0.092773,0.063965,,,0.183105,,,,,,,-54.1077,82.7051,20.0336
23:46:56.964,eb:33:2e:f9:57:b5,,-1.0166,-0.091797,0.062012,,,0.061035,,,,,,,-54.1132,82.7051,20.0281
23:46:57.027,eb:33:2e:f9:57:b5,,-1.01709,-0.091309,0.067871,,,0.183105,,,,,,,-54.1187,82.7051,20.0226
23:46:57.059,eb:33:2e:f9:57:b5,,-1.01611,-0.093262,0.062012,,,0.061035,,,,,,,-54.1132,82.7051,20.0281
23:46:57.107,eb:33:2e:f9:57:b5,,-1.01758,-0.091309,0.064941,,,0.12207,,,,,,,-54.1187,82.7106,20.0226
23:46:57.175,eb:33:2e:f9:57:b5,,-1.01611,-0.091797,0.069336,,,0.061035,,,,,,,-54.1187,82.7106,20.0226
23:46:57.201,eb:33:2e:f9:57:b5,,-1.01611,-0.092773,0.0625,,,0.183105,,,,,,,-54.1132,82.7051,20.0336
23:46:57.248,eb:33:2e:f9:57:b5,,-1.01514,-0.092773,0.062988,,,0.12207,,,,,,,-54.1132,82.7106,20.0336
23:46:57.280,eb:33:2e:f9:57:b5,,-1.01514,-0.092285,0.065918,,,0.183105,,,,,,,-54.1241,82.7106,20.0226
23:46:57.314,eb:33:2e:f9:57:b5,,-1.01709,-0.09082,0.072266,-0.061035,,0.12207,,,,,,,-54.1187,82.7106,20.0281
23:46:57.345,eb:33:2e:f9:57:b5,,-1.01709,-0.092773,0.061523,,,0.12207,,,,,,,-54.1022,82.7106,20.0446
23:46:57.392,eb:33:2e:f9:57:b5,,-1.01465,-0.09375,0.060547,,,0.12207,,,,,,,-54.1077,82.7106,20.0336
23:46:57.424,eb:33:2e:f9:57:b5,,-1.01856,-0.090332,0.071777,,,0.061035,,,,,,,-54.1187,82.7106,20.0281
23:46:57.455,eb:33:2e:f9:57:b5,,-1.01709,-0.092773,0.064941,,,0.12207,,,,,,,-54.1022,82.7106,20.0391
23:46:57.503,eb:33:2e:f9:57:b5,,-1.01367,-0.094238,0.060059,,,0.12207,,,,,,,-54.1077,82.7106,20.0391
23:46:57.535,eb:33:2e:f9:57:b5,,-1.01562,-0.092285,0.067871,,0.061035,0.12207,,,,,,,-54.1132,82.7106,20.0281
23:46:57.582,eb:33:2e:f9:57:b5,,-1.01709,-0.091309,0.067383,,,0.183105,,,,,,,-54.1132,82.7106,20.0336
23:46:57.630,eb:33:2e:f9:57:b5,,-1.01514,-0.092773,0.0625,,,0.061035,,,,,,,-54.1022,82.7106,20.0391
23:46:57.662,eb:33:2e:f9:57:b5,,-1.01758,-0.091309,0.064941,,,0.12207,,,,,,,-54.1077,82.7106,20.0391
23:46:57.693,eb:33:2e:f9:57:b5,,-1.01514,-0.092773,0.067383,,,0.12207,,,,,,,-54.1077,82.7106,20.0391
23:46:57.741,eb:33:2e:f9:57:b5,,-1.01758,-0.092285,0.063477,,,0.183105,,,,,,,-54.1022,82.7106,20.0391
23:46:57.789,eb:33:2e:f9:57:b5,,-1.0166,-0.09375,0.064453,,,0.183105,,,,,,,-54.1077,82.7106,20.0391
23:46:57.821,eb:33:2e:f9:57:b5,,-1.0166,-0.091797,0.067383,,,0.061035,,,,,,,-54.1077,82.7106,20.0391
23:46:57.869,eb:33:2e:f9:57:b5,,-1.0166,-0.092773,0.063965,,,0.12207,,,,,,,-54.1022,82.7106,20.0446
23:46:57.909,eb:33:2e:f9:57:b5,,-1.01709,-0.093262,0.064453,,,0.12207,,,,,,,-54.1077,82.7106,20.0391
23:46:57.933,eb:33:2e:f9:57:b5,,-1.0166,-0.092773,0.065918,,,0.12207,,,,,,,-54.1077,82.7106,20.0391
23:46:58.044,eb:33:2e:f9:57:b5,,-1.01074,-0.092285,0.063965,,,0.12207,,,,,,,-54.1077,82.7106,20.0391
23:46:58.066,eb:33:2e:f9:57:b5,,-1.0166,-0.091309,0.06543,,,0.12207,,,,,,,-54.1077,82.7106,20.0391
23:46:58.092,eb:33:2e:f9:57:b5,,-1.01465,-0.092773,0.065918,,,0.183105,,,,,,,-54.1077,82.7106,20.0391
23:46:58.124,eb:33:2e:f9:57:b5,,-1.01562,-0.093262,0.064453,,,0.061035,,,,,,,-54.1132,82.7106,20.0391
23:46:58.169,eb:33:2e:f9:57:b5,,-1.01758,-0.091797,0.065918,,,0.12207,,,,,,,-54.1132,82.7106,20.0336
23:46:58.188,eb:33:2e:f9:57:b5,,-1.01514,-0.092773,0.063965,,,0.12207,,,,,,,-54.1132,82.7106,20.0336
23:46:58.220,eb:33:2e:f9:57:b5,,-1.01709,-0.092285,0.065918,,,0.183105,,,,,,,-54.1132,82.7106,20.0336
23:46:58.292,eb:33:2e:f9:57:b5,,-1.01562,-0.092285,0.067383,,,0.183105,,,,,,,-54.1132,82.7106,20.0336
23:46:58.315,eb:33:2e:f9:57:b5,,-1.01807,-0.092285,0.062988,,,0.12207,,,,,,,-54.1077,82.7106,20.0391
23:46:58.348,eb:33:2e:f9:57:b5,,-1.01709,-0.091797,0.0625,,,0.12207,,,,,,,-54.1132,82.7106,20.0336
23:46:58.380,eb:33:2e:f9:57:b5,,-1.01709,-0.091797,0.067871,,,0.12207,,,,,,,-54.1187,82.7106,20.0281
23:46:58.427,eb:33:2e:f9:57:b5,,-1.01514,-0.093262,0.065918,,,0.12207,,,,,,,-54.1132,82.7106,20.0336
23:46:58.475,eb:33:2e:f9:57:b5,,-1.01709,-0.092285,0.062988,,,0.183105,,,,,,,-54.1132,82.7106,20.0391
23:46:58.507,eb:33:2e:f9:57:b5,,-1.01709,-0.093262,0.064453,,,0.12207,,,,,,,-54.1132,82.7106,20.0336
23:46:58.556,eb:33:2e:f9:57:b5,,-1.01562,-0.092285,0.067871,,,0.12207,,,,,,,-54.1132,82.7106,20.0336
23:46:58.591,eb:33:2e:f9:57:b5,,-1.01562,-0.093262,0.063965,,,0.183105,,,,,,,-54.1132,82.7106,20.0391
23:46:58.650,eb:33:2e:f9:57:b5,,-1.0166,-0.092285,0.06543,,,0.12207,,,,,,,-54.1132,82.7106,20.0336
23:46:58.681,eb:33:2e:f9:57:b5,,-1.01709,-0.092285,0.066406,,,0.12207,,,,,,,-54.1132,82.7106,20.0391
23:46:58.723,eb:33:2e:f9:57:b5,,-1.01904,-0.092285,0.0625,,,0.061035,,,,,,,-54.1077,82.7106,20.0391
23:46:58.744,eb:33:2e:f9:57:b5,,-1.01465,-0.092773,0.066895,,0.061035,0.12207,,,,,,,-54.1132,82.7106,20.0336
23:46:58.792,eb:33:2e:f9:57:b5,,-1.0166,-0.092285,0.066406,,,0.12207,,,,,,,-54.1132,82.7106,20.0391
23:46:58.837,eb:33:2e:f9:57:b5,,-1.01562,-0.093262,0.063965,,,0.183105,,,,,,,-54.1077,82.7106,20.0391
23:46:58.872,eb:33:2e:f9:57:b5,,-1.01416,-0.092773,0.064941,,,0.12207,,,,,,,-54.1132,82.7106,20.0336
23:46:58.920,eb:33:2e:f9:57:b5,,-1.01709,-0.092285,0.066895,,,0.183105,,,,,,,-54.1132,82.7106,20.0336
23:46:58.951,eb:33:2e:f9:57:b5,,-1.01758,-0.091797,0.064941,,,0.183105,,,,,,,-54.1132,82.7106,20.0336
23:46:58.995,eb:33:2e:f9:57:b5,,-1.0166,-0.092285,0.063965,,,0.12207,,,,,,,-54.1132,82.7106,20.0336
23:46:59.065,eb:33:2e:f9:57:b5,,-1.01562,-0.092773,0.065918,,,0.183105,,,,,,,-54.1132,82.7106,20.0336
23:46:59.099,eb:33:2e:f9:57:b5,,-1.01514,-0.093262,0.064453,,,0.183105,,,,,,,-54.1132,82.7106,20.0336
23:46:59.126,eb:33:2e:f9:57:b5,,-1.0166,-0.091797,0.064941,,,0.183105,,,,,,,-54.1132,82.7106,20.0336
23:46:59.174,eb:33:2e:f9:57:b5,,-1.0166,-0.091797,0.065918,,,0.183105,,,,,,,-54.1132,82.7106,20.0336
23:46:59.190,eb:33:2e:f9:57:b5,,-1.01709,-0.092773,0.063965,,0.061035,0.061035,,,,,,,-54.1132,82.7106,20.0336
23:46:59.222,eb:33:2e:f9:57:b5,,-1.01514,-0.092773,0.067383,,,0.12207,,,,,,,-54.1187,82.7106,20.0336
23:46:59.270,eb:33:2e:f9:57:b5,,-1.01856,-0.091797,0.063965,,,0.183105,,,,,,,-54.1132,82.7106,20.0391
23:46:59.317,eb:33:2e:f9:57:b5,,-1.01709,-0.092773,0.063477,,0.061035,0.12207,,,,,,,-54.1132,82.7106,20.0391
23:46:59.365,eb:33:2e:f9:57:b5,,-1.02051,-0.091797,0.066895,,,0.12207,,,,,,,-54.1132,82.7106,20.0336
23:46:59.413,eb:33:2e:f9:57:b5,,-1.01611,-0.093262,0.064941,,,0.12207,,,,,,,-54.1132,82.7106,20.0391
23:46:59.458,eb:33:2e:f9:57:b5,,-1.01416,-0.09375,0.0625,,,0.12207,,,,,,,-54.1132,82.7106,20.0391
23:46:59.493,eb:33:2e:f9:57:b5,,-1.01709,-0.091309,0.068848,,,0.12207,,,,,,,-54.1132,82.7106,20.0336
23:46:59.540,eb:33:2e:f9:57:b5,,-1.01611,-0.09082,0.065918,,,0.061035,,,,,,,-54.1077,82.7106,20.0446
23:46:59.556,eb:33:2e:f9:57:b5,,-1.02002,-0.092773,0.060059,,,0.183105,,,,,,,-54.1077,82.7106,20.0446
23:46:59.604,eb:33:2e:f9:57:b5,,-1.01318,-0.092773,0.068848,,,0.183105,,,,,,,-54.1132,82.7106,20.0336
23:46:59.638,eb:33:2e:f9:57:b5,,-1.01807,-0.092285,0.067383,,,0.12207,,,,,,,-54.1077,82.7106,20.0446
23:46:59.700,eb:33:2e:f9:57:b5,,-1.01269,-0.095215,0.060059,,,0.183105,,,,,,,-54.1022,82.7106,20.05
23:46:59.716,eb:33:2e:f9:57:b5,,-1.01562,-0.092285,0.067871,,,0.12207,,,,,,,-54.1132,82.7106,20.0391
23:46:59.748,eb:33:2e:f9:57:b5,,-1.01953,-0.091309,0.067383,,0.061035,0.12207,,,,,,,-54.1077,82.7106,20.0391
23:46:59.780,eb:33:2e:f9:57:b5,,-1.01758,-0.092285,0.064453,,0.061035,,,,,,,,-54.1022,82.7106,20.0446
23:46:59.843,eb:33:2e:f9:57:b5,,-1.02686,-0.092285,0.065918,-0.061035,0.366211,-0.366211,,,,,,,-54.1022,82.7106,20.05
23:46:59.875,eb:33:2e:f9:57:b5,,-1.0083,-0.097168,0.060547,,0.12207,-0.061035,,,,,,,-54.1022,82.7106,20.05
23:46:59.938,eb:33:2e:f9:57:b5,,-1.0166,-0.095703,0.065918,,0.061035,0.061035,,,,,,,-54.1132,82.7106,20.0336
23:46:59.970,eb:33:2e:f9:57:b5,,-1.0166,-0.094727,0.064453,,,0.12207,,,,,,,-54.1187,82.7106,20.0281
23:47:00.049,eb:33:2e:f9:57:b5,,-1.01611,-0.093262,0.063477,,,0.183105,,,,,,,-54.1241,82.7106,20.0281
23:47:00.115,eb:33:2e:f9:57:b5,,-1.01709,-0.093262,0.064941,,0.061035,0.12207,,,,,,,-54.1296,82.7106,20.0226
23:47:00.158,eb:33:2e:f9:57:b5,,-1.0166,-0.092773,0.066406,,0.061035,0.244141,,,,,,,-54.1296,82.7106,20.0226
23:47:00.179,eb:33:2e:f9:57:b5,,-1.021,-0.093262,0.064453,,,0.183105,,,,,,,-54.1296,82.7106,20.0226
23:47:00.248,eb:33:2e:f9:57:b5,,-1.01318,-0.095215,0.0625,,,0.183105,,,,,,,-54.1351,82.7106,20.0171
23:47:00.354,eb:33:2e:f9:57:b5,,-1.0166,-0.093262,0.065918,,,0.12207,,,,,,,-54.1406,82.7106,20.0116
23:47:00.402,eb:33:2e:f9:57:b5,,-1.11816,0.518555,-0.461914,95.5811,9.64355,-6.10352,,,,,,,-54.1681,82.7161,18.3362
23:47:00.432,eb:33:2e:f9:57:b5,,-1.00537,-0.185547,0.089844,51.3306,5.12695,-3.41797,,,,,,,-54.5197,82.7216,14.6228
23:47:00.470,eb:33:2e:f9:57:b5,,-0.997559,-0.14209,0.294434,-11.4746,-1.15967,1.09863,,,,,,,-54.613,82.7216,13.5187
23:47:00.486,eb:33:2e:f9:57:b5,,-1.01123,-0.100098,0.109375,20.752,2.13623,-1.34277,,,,,,,-54.6185,82.7216,13.3978
23:47:00.519,eb:33:2e:f9:57:b5,,-1.01856,-0.091797,0.060059,0.061035,,0.061035,,,,,,,-54.7394,82.7161,12.5629
23:47:00.534,eb:33:2e:f9:57:b5,,-1.01514,-0.093262,0.063965,,,0.061035,,,,,,,-54.7394,82.7161,12.5574
23:47:00.566,eb:33:2e:f9:57:b5,,-1.01709,-0.093262,0.063477,,,0.061035,,,,,,,-54.7449,82.7161,12.5574
23:47:00.583,eb:33:2e:f9:57:b5,,-1.0166,-0.09375,0.0625,,,0.12207,,,,,,,-54.7449,82.7106,12.5519
23:47:00.614,eb:33:2e:f9:57:b5,,-1.01709,-0.093262,0.062988,,,0.061035,,,,,,,-54.7504,82.7106,12.5464
23:47:00.630,eb:33:2e:f9:57:b5,,-1.01074,-0.148926,0.050293,132.629,13.6108,-9.09424,,,,,,,-54.9536,82.7106,10.4755
23:47:00.646,eb:33:2e:f9:57:b5,,-1.0293,0.015625,0.049805,121.277,11.6577,-12.6343,,,,,,,-55.2228,82.6337,5.38879
23:47:00.684,eb:33:2e:f9:57:b5,,-1.13086,-0.09668,-0.016602,119.751,-2.80762,22.0337,,,,,,,-52.5366,82.5732,3.17505
23:47:00.710,eb:33:2e:f9:57:b5,,-1.27783,0.012207,-0.005859,65.0024,21.3013,48.0347,,,,,,,-48.7189,84.6661,1.92261
23:47:00.742,eb:33:2e:f9:57:b5,,-1.17188,0.004395,-0.061035,-53.772,-53.4668,49.4385,,,,,,,-20.2258,84.6936,29.7894
23:47:00.806,eb:33:2e:f9:57:b5,,-1.16357,0.074219,-0.135254,-20.3857,-44.1895,54.9927,,,,,,,4.5813,83.2379,56.283
23:47:00.837,eb:33:2e:f9:57:b5,,-1.0376,0.13623,-0.08252,1.40381,-5.31006,49.7437,,,,,,,20.1489,81.8427,72.2681
23:47:00.871,eb:33:2e:f9:57:b5,,-1.11084,0.18457,-0.040039,1.0376,-23.4375,59.9976,,,,,,,33.5028,80.6232,85.4791
23:47:00.918,eb:33:2e:f9:57:b5,,-0.878906,0.104492,0.059082,65.3076,27.771,68.1763,,,,,,,47.796,78.9368,98.399
