ime,Device name,Chip Time(),Acceleration X(g),Acceleration Y(g),Acceleration Z(g),Angular velocity X(�/s),Angular velocity Y(�/s),Angular velocity Z(�/s),ShiftX(mm),ShiftY(mm),ShiftZ(mm),SpeedX(mm/s),SpeedY(mm/s),SpeedZ(mm/s),Angle X(�),Angle Y(�),Angle Z(�)
01:22:32.390,eb:33:2e:f9:57:b5,,0.118652,-0.07959,0.982422,,,-0.244141,,,,,,,-3.96057,-7.80579,-125.25
01:22:32.449,eb:33:2e:f9:57:b5,,0.119141,-0.080566,0.982422,,,-0.183105,,,,,,,-3.96057,-7.80579,-125.25
01:22:32.478,eb:33:2e:f9:57:b5,,0.119141,-0.07959,0.982422,,,-0.244141,,,,,,,-3.96057,-7.80579,-125.25
01:22:32.509,eb:33:2e:f9:57:b5,,0.118652,-0.080078,0.982422,,,-0.244141,,,,,,,-3.96057,-7.80579,-125.25
01:22:32.570,eb:33:2e:f9:57:b5,,0.118652,-0.07959,0.982422,,,-0.183105,,,,,,,-3.96057,-7.80579,-125.25
01:22:32.596,eb:33:2e:f9:57:b5,,0.118652,-0.080078,0.982422,,,-0.183105,,,,,,,-3.96057,-7.80579,-125.25
01:22:32.627,eb:33:2e:f9:57:b5,,0.119629,-0.080566,0.982422,,,-0.183105,,,,,,,-3.96057,-7.80579,-125.25
01:22:32.692,eb:33:2e:f9:57:b5,,0.119141,-0.080078,0.982422,,,-0.244141,,,,,,,-3.96057,-7.80579,-125.25
01:22:32.715,eb:33:2e:f9:57:b5,,0.118164,-0.080078,0.981934,,,-0.244141,,,,,,,-3.96057,-7.80579,-125.25
01:22:32.748,eb:33:2e:f9:57:b5,,0.118652,-0.080078,0.982422,,,-0.183105,,,,,,,-3.96057,-7.80579,-125.25
01:22:32.806,eb:33:2e:f9:57:b5,,0.119629,-0.07959,0.982422,,,-0.183105,,,,,,,-3.96057,-7.80579,-125.25
01:22:32.829,eb:33:2e:f9:57:b5,,0.118652,-0.080078,0.98291,,,-0.183105,,,,,,,-3.96057,-7.80579,-125.25
01:22:32.861,eb:33:2e:f9:57:b5,,0.118652,-0.080078,0.982422,,,-0.183105,,,,,,,-3.96057,-7.80579,-125.25
01:22:32.928,eb:33:2e:f9:57:b5,,0.119141,-0.07959,0.981934,,,-0.244141,,,,,,,-3.96057,-7.80579,-125.25
01:22:32.961,eb:33:2e:f9:57:b5,,0.119141,-0.080566,0.981934,,,-0.183105,,,,,,,-3.96057,-7.80579,-125.25
01:22:32.979,eb:33:2e:f9:57:b5,,0.119629,-0.080078,0.981934,-0.061035,,-0.183105,,,,,,,-3.96057,-7.80579,-125.25
01:22:33.044,eb:33:2e:f9:57:b5,,0.118652,-0.080566,0.982422,,,-0.183105,,,,,,,-3.96057,-7.80579,-125.25
01:22:33.078,eb:33:2e:f9:57:b5,,0.118652,-0.07959,0.98291,,,-0.183105,,,,,,,-3.96057,-7.80579,-125.25
01:22:33.104,eb:33:2e:f9:57:b5,,0.118652,-0.07959,0.981934,,,-0.244141,,,,,,,-3.96057,-7.80579,-125.25
01:22:33.161,eb:33:2e:f9:57:b5,,0.119141,-0.080078,0.981934,,,-0.183105,,,,,,,-3.96057,-7.80579,-125.25
01:22:33.194,eb:33:2e:f9:57:b5,,0.119141,-0.07959,0.982422,,,-0.183105,,,,,,,-3.96057,-7.80579,-125.25
01:22:33.228,eb:33:2e:f9:57:b5,,0.118652,-0.080078,0.981934,,,-0.244141,,,,,,,-3.96057,-7.80579,-125.25
01:22:33.288,eb:33:2e:f9:57:b5,,0.119629,-0.07959,0.983398,-0.061035,,-0.183105,,,,,,,-3.96057,-7.80579,-125.25
01:22:33.319,eb:33:2e:f9:57:b5,,0.118652,-0.080078,0.982422,,,-0.183105,,,,,,,-3.96057,-7.80579,-125.25
01:22:33.342,eb:33:2e:f9:57:b5,,0.118652,-0.080078,0.982422,,,-0.183105,,,,,,,-3.96057,-7.80579,-125.25
01:22:33.406,eb:33:2e:f9:57:b5,,0.118652,-0.07959,0.981934,,0.061035,-0.183105,,,,,,,-3.96057,-7.80579,-125.25
01:22:33.438,eb:33:2e:f9:57:b5,,0.118652,-0.080078,0.981934,,0.061035,-0.183105,,,,,,,-3.96057,-7.80579,-125.25
01:22:33.486,eb:33:2e:f9:57:b5,,0.118652,-0.080078,0.982422,,,-0.244141,,,,,,,-3.96057,-7.80579,-125.25
01:22:33.554,eb:33:2e:f9:57:b5,,0.118652,-0.080078,0.981934,,,-0.244141,,,,,,,-3.96057,-7.80029,-125.25
01:22:33.587,eb:33:2e:f9:57:b5,,0.118652,-0.079102,0.981934,,0.061035,-0.183105,,,,,,,-3.96057,-7.80029,-125.25
01:22:34.000,eb:33:2e:f9:57:b5,,0.118652,-0.07959,0.98291,,,-0.183105,,,,,,,-3.96057,-7.80029,-125.25
01:22:34.027,eb:33:2e:f9:57:b5,,0.118164,-0.07959,0.981445,,,-0.183105,,,,,,,-3.96057,-7.80029,-125.25
01:22:34.045,eb:33:2e:f9:57:b5,,0.119141,-0.07959,0.982422,,,-0.244141,,,,,,,-3.96057,-7.80029,-125.25
01:22:34.059,eb:33:2e:f9:57:b5,,0.118652,-0.080078,0.981934,,0.061035,-0.244141,,,,,,,-3.96057,-7.80029,-125.25
01:22:34.074,eb:33:2e:f9:57:b5,,0.118652,-0.080078,0.981934,,,-0.244141,,,,,,,-3.96057,-7.80029,-125.25
01:22:34.096,eb:33:2e:f9:57:b5,,0.119629,-0.079102,0.982422,,,-0.183105,,,,,,,-3.96057,-7.80029,-125.25
01:22:34.125,eb:33:2e:f9:57:b5,,0.118652,-0.07959,0.981934,,0.061035,-0.183105,,,,,,,-3.96057,-7.80029,-125.25
01:22:34.138,eb:33:2e:f9:57:b5,,0.119141,-0.080078,0.982422,,,-0.244141,,,,,,,-3.96057,-7.80029,-125.25
01:22:34.153,eb:33:2e:f9:57:b5,,0.119141,-0.080078,0.981445,,0.061035,-0.183105,,,,,,,-3.96057,-7.80029,-125.25
01:22:34.185,eb:33:2e:f9:57:b5,,0.118652,-0.07959,0.982422,-0.061035,,-0.183105,,,,,,,-3.96057,-7.80029,-125.25
01:22:34.201,eb:33:2e:f9:57:b5,,0.118652,-0.079102,0.982422,,,-0.244141,,,,,,,-3.96057,-7.80029,-125.25
01:22:34.723,eb:33:2e:f9:57:b5,,0.119141,-0.081055,0.982422,,0.061035,-0.244141,,,,,,,-3.96057,-7.80029,-125.25
01:22:34.745,eb:33:2e:f9:57:b5,,0.119141,-0.080566,0.981934,,,-0.183105,,,,,,,-3.96057,-7.80029,-125.25
01:22:34.766,eb:33:2e:f9:57:b5,,0.119141,-0.080078,0.981934,,,-0.183105,,,,,,,-3.96057,-7.80029,-125.25
01:22:34.785,eb:33:2e:f9:57:b5,,0.119141,-0.080566,0.981934,-0.061035,,-0.244141,,,,,,,-3.96057,-7.80029,-125.25
01:22:34.805,eb:33:2e:f9:57:b5,,0.118652,-0.079102,0.981445,,0.061035,-0.244141,,,,,,,-3.96057,-7.80029,-125.25
01:22:34.829,eb:33:2e:f9:57:b5,,0.119629,-0.07959,0.982422,,,-0.244141,,,,,,,-3.96057,-7.80029,-125.25
01:22:34.855,eb:33:2e:f9:57:b5,,0.119141,-0.080566,0.982422,-0.061035,,-0.244141,,,,,,,-3.96057,-7.80029,-125.25
01:22:34.875,eb:33:2e:f9:57:b5,,0.119141,-0.080566,0.982422,-0.061035,,-0.244141,,,,,,,-3.96057,-7.80029,-125.25
01:22:34.895,eb:33:2e:f9:57:b5,,0.119629,-0.080078,0.981934,,,-0.183105,,,,,,,-3.96057,-7.80029,-125.25
01:22:34.914,eb:33:2e:f9:57:b5,,0.118652,-0.080566,0.982422,,,-0.183105,,,,,,,-3.96057,-7.80029,-125.25
01:22:34.932,eb:33:2e:f9:57:b5,,0.118652,-0.080078,0.981934,,,-0.244141,,,,,,,-3.96057,-7.80029,-125.25
01:22:34.948,eb:33:2e:f9:57:b5,,0.119141,-0.080566,0.98291,,,-0.244141,,,,,,,-3.96057,-7.80029,-125.25
01:22:34.969,eb:33:2e:f9:57:b5,,0.118652,-0.07959,0.980957,,0.061035,-0.183105,,,,,,,-3.96057,-7.80029,-125.25
01:22:34.988,eb:33:2e:f9:57:b5,,0.118652,-0.080078,0.982422,,,-0.183105,,,,,,,-3.96057,-7.80579,-125.25
01:22:35.006,eb:33:2e:f9:57:b5,,0.119141,-0.07959,0.982422,,,-0.183105,,,,,,,-3.96057,-7.80579,-125.25
01:22:35.027,eb:33:2e:f9:57:b5,,0.118164,-0.080566,0.982422,,,-0.244141,,,,,,,-3.96057,-7.80579,-125.25
01:22:35.044,eb:33:2e:f9:57:b5,,0.119141,-0.080078,0.981934,,,-0.183105,,,,,,,-3.96057,-7.80579,-125.25
01:22:35.064,eb:33:2e:f9:57:b5,,0.119141,-0.080566,0.981934,,0.061035,-0.183105,,,,,,,-3.96057,-7.80579,-125.25
01:22:35.079,eb:33:2e:f9:57:b5,,0.119629,-0.080078,0.982422,,,-0.183105,,,,,,,-3.96057,-7.80579,-125.25
01:22:35.099,eb:33:2e:f9:57:b5,,0.119141,-0.080566,0.981934,-0.061035,,-0.183105,,,,,,,-3.96057,-7.80579,-125.25
01:22:35.129,eb:33:2e:f9:57:b5,,0.119141,-0.080078,0.982422,,,-0.183105,,,,,,,-3.96057,-7.80579,-125.25
01:22:35.145,eb:33:2e:f9:57:b5,,0.119141,-0.080078,0.981934,,,-0.183105,,,,,,,-3.96057,-7.80579,-125.25
01:22:35.165,eb:33:2e:f9:57:b5,,0.119141,-0.080078,0.982422,,,-0.183105,,,,,,,-3.96057,-7.80579,-125.25
01:22:35.174,eb:33:2e:f9:57:b5,,0.119141,-0.07959,0.981934,,,-0.244141,,,,,,,-3.96057,-7.80579,-125.25
01:22:35.203,eb:33:2e:f9:57:b5,,0.119141,-0.079102,0.981934,,,-0.183105,,,,,,,-3.96057,-7.80579,-125.25
01:22:35.229,eb:33:2e:f9:57:b5,,0.118164,-0.07959,0.981934,-0.061035,0.061035,-0.183105,,,,,,,-3.96057,-7.80579,-125.25
01:22:35.249,eb:33:2e:f9:57:b5,,0.118652,-0.07959,0.982422,-0.061035,,-0.183105,,,,,,,-3.96057,-7.80579,-125.25
01:22:35.264,eb:33:2e:f9:57:b5,,0.119141,-0.07959,0.981445,,,-0.183105,,,,,,,-3.96057,-7.80579,-125.25
01:22:35.284,eb:33:2e:f9:57:b5,,0.118652,-0.07959,0.98291,,,-0.183105,,,,,,,-3.96057,-7.80579,-125.25
01:22:35.305,eb:33:2e:f9:57:b5,,0.119141,-0.080566,0.98291,,,-0.183105,,,,,,,-3.96057,-7.80579,-125.25
01:22:35.326,eb:33:2e:f9:57:b5,,0.119629,-0.080078,0.982422,,,-0.244141,,,,,,,-3.96057,-7.80579,-125.25
01:22:35.345,eb:33:2e:f9:57:b5,,0.119141,-0.07959,0.981934,,0.061035,-0.244141,,,,,,,-3.96057,-7.80579,-125.25
01:22:35.375,eb:33:2e:f9:57:b5,,0.118652,-0.080566,0.981445,,,-0.305176,,,,,,,-3.96057,-7.80579,-125.25
01:22:35.407,eb:33:2e:f9:57:b5,,0.118652,-0.080078,0.981934,,,-0.183105,,,,,,,-3.96057,-7.80579,-125.25
01:22:35.444,eb:33:2e:f9:57:b5,,0.118652,-0.080566,0.981445,,,-0.244141,,,,,,,-3.96057,-7.80579,-125.25
01:22:35.474,eb:33:2e:f9:57:b5,,0.118164,-0.07959,0.981934,,,-0.183105,,,,,,,-3.96057,-7.80579,-125.25
01:22:35.567,eb:33:2e:f9:57:b5,,0.119141,-0.080078,0.981934,,0.061035,-0.244141,,,,,,,-3.96057,-7.80579,-125.25
01:22:35.624,eb:33:2e:f9:57:b5,,0.119629,-0.080078,0.982422,,,-0.244141,,,,,,,-3.96057,-7.80579,-125.25
01:22:35.652,eb:33:2e:f9:57:b5,,0.119141,-0.080078,0.981934,,,-0.183105,,,,,,,-3.96057,-7.80579,-125.25
01:22:35.671,eb:33:2e:f9:57:b5,,0.119141,-0.07959,0.981934,,,-0.244141,,,,,,,-3.96057,-7.80579,-125.25
01:22:35.694,eb:33:2e:f9:57:b5,,0.119629,-0.07959,0.982422,,,-0.183105,,,,,,,-3.96057,-7.80579,-125.25
01:22:35.715,eb:33:2e:f9:57:b5,,0.118164,-0.07959,0.981934,,0.061035,-0.244141,,,,,,,-3.96057,-7.80579,-125.25
01:22:35.746,eb:33:2e:f9:57:b5,,0.118652,-0.07959,0.981934,,,-0.244141,,,,,,,-3.96057,-7.80579,-125.25
01:22:35.777,eb:33:2e:f9:57:b5,,0.119141,-0.080078,0.981934,,,-0.244141,,,,,,,-3.96057,-7.80029,-125.25
01:22:35.816,eb:33:2e:f9:57:b5,,0.118164,-0.080078,0.981445,,,-0.244141,,,,,,,-3.96057,-7.80029,-125.25
01:22:35.865,eb:33:2e:f9:57:b5,,0.118652,-0.080078,0.981934,,,-0.183105,,,,,,,-3.96057,-7.80029,-125.25
01:22:35.896,eb:33:2e:f9:57:b5,,0.119141,-0.07959,0.981934,,,-0.244141,,,,,,,-3.96057,-7.80029,-125.25
01:22:35.916,eb:33:2e:f9:57:b5,,0.118164,-0.080566,0.981934,,,-0.244141,,,,,,,-3.96057,-7.80029,-125.25
01:22:35.976,eb:33:2e:f9:57:b5,,0.118164,-0.080078,0.981934,,,-0.183105,,,,,,,-3.96057,-7.80029,-125.25
01:22:36.025,eb:33:2e:f9:57:b5,,0.119141,-0.07959,0.98291,,,-0.244141,,,,,,,-3.96057,-7.80029,-125.25
01:22:36.040,eb:33:2e:f9:57:b5,,0.118652,-0.07959,0.982422,-0.061035,,-0.183105,,,,,,,-3.96057,-7.80029,-125.25
01:22:36.138,eb:33:2e:f9:57:b5,,0.119629,-0.07959,0.982422,,0.061035,-0.183105,,,,,,,-3.96057,-7.80029,-125.25
01:22:36.158,eb:33:2e:f9:57:b5,,0.118652,-0.080078,0.982422,-0.061035,,-0.183105,,,,,,,-3.96057,-7.80029,-125.25
01:22:36.184,eb:33:2e:f9:57:b5,,0.118652,-0.080078,0.981934,,,-0.183105,,,,,,,-3.96057,-7.80029,-125.25
01:22:36.216,eb:33:2e:f9:57:b5,,0.119629,-0.07959,0.982422,,,-0.183105,,,,,,,-3.96057,-7.80029,-125.25
01:22:36.248,eb:33:2e:f9:57:b5,,0.118652,-0.080078,0.982422,-0.061035,,-0.183105,,,,,,,-3.96057,-7.80029,-125.25
01:22:36.279,eb:33:2e:f9:57:b5,,0.118652,-0.07959,0.981934,,,-0.183105,,,,,,,-3.96057,-7.80029,-125.25
01:22:36.343,eb:33:2e:f9:57:b5,,0.119629,-0.080566,0.982422,,,-0.183105,,,,,,,-3.96057,-7.80029,-125.25
01:22:36.374,eb:33:2e:f9:57:b5,,0.119629,-0.080078,0.981934,,,-0.244141,,,,,,,-3.96057,-7.80029,-125.25
01:22:36.422,eb:33:2e:f9:57:b5,,0.118652,-0.080078,0.981934,,,-0.244141,,,,,,,-3.96057,-7.80029,-125.25
01:22:36.454,eb:33:2e:f9:57:b5,,0.119141,-0.07959,0.981934,,,-0.183105,,,,,,,-3.96057,-7.80029,-125.25
01:22:36.488,eb:33:2e:f9:57:b5,,0.119141,-0.07959,0.981445,,,-0.183105,,,,,,,-3.96057,-7.80029,-125.25
01:22:36.519,eb:33:2e:f9:57:b5,,0.119141,-0.080078,0.980957,,,-0.183105,,,,,,,-3.96057,-7.80029,-125.25
01:22:36.581,eb:33:2e:f9:57:b5,,0.119141,-0.079102,0.981934,,,-0.183105,,,,,,,-3.96057,-7.80029,-125.25
01:22:36.627,eb:33:2e:f9:57:b5,,0.118652,-0.07959,0.981934,,,-0.183105,,,,,,,-3.96057,-7.80029,-125.25
01:22:36.676,eb:33:2e:f9:57:b5,,0.118652,-0.07959,0.98291,,0.061035,-0.244141,,,,,,,-3.96057,-7.80029,-125.25
01:22:36.692,eb:33:2e:f9:57:b5,,0.118652,-0.080078,0.981445,,,-0.244141,,,,,,,-3.96057,-7.80029,-125.25
01:22:36.723,eb:33:2e:f9:57:b5,,0.118652,-0.07959,0.981934,,0.061035,-0.305176,,,,,,,-3.96057,-7.80029,-125.25
01:22:36.787,eb:33:2e:f9:57:b5,,0.119141,-0.080078,0.981934,,0.061035,-0.183105,,,,,,,-3.96057,-7.80029,-125.25
01:22:36.846,eb:33:2e:f9:57:b5,,0.119629,-0.080078,0.981934,,0.061035,-0.244141,,,,,,,-3.96057,-7.80029,-125.25
01:22:36.867,eb:33:2e:f9:57:b5,,0.119629,-0.080078,0.981445,,,-0.244141,,,,,,,-3.96057,-7.80029,-125.25
01:22:36.914,eb:33:2e:f9:57:b5,,0.119141,-0.080078,0.981934,,,-0.305176,,,,,,,-3.96057,-7.80029,-125.25
01:22:36.946,eb:33:2e:f9:57:b5,,0.119141,-0.07959,0.981934,,,-0.244141,,,,,,,-3.96057,-7.80029,-125.25
01:22:36.965,eb:33:2e:f9:57:b5,,0.119141,-0.080566,0.98291,,,-0.244141,,,,,,,-3.96057,-7.80579,-125.25
01:22:37.025,eb:33:2e:f9:57:b5,,0.118652,-0.080078,0.981445,,,-0.183105,,,,,,,-3.96057,-7.80579,-125.25
01:22:37.059,eb:33:2e:f9:57:b5,,0.119141,-0.07959,0.981934,,,-0.244141,,,,,,,-3.96057,-7.80579,-125.25
01:22:37.089,eb:33:2e:f9:57:b5,,0.118652,-0.07959,0.981934,,,-0.244141,,,,,,,-3.96057,-7.80579,-125.25
01:22:37.154,eb:33:2e:f9:57:b5,,0.119141,-0.07959,0.982422,,,-0.183105,,,,,,,-3.96057,-7.80579,-125.25
01:22:37.185,eb:33:2e:f9:57:b5,,0.118164,-0.07959,0.981934,,,-0.183105,,,,,,,-3.96057,-7.80579,-125.25
01:22:37.201,eb:33:2e:f9:57:b5,,0.119141,-0.080566,0.981445,,0.061035,-0.183105,,,,,,,-3.96057,-7.80579,-125.25
01:22:37.264,eb:33:2e:f9:57:b5,,0.118652,-0.080078,0.982422,,0.061035,-0.244141,,,,,,,-3.96057,-7.80579,-125.25
01:22:37.296,eb:33:2e:f9:57:b5,,0.118652,-0.080078,0.982422,,,-0.244141,,,,,,,-3.96057,-7.80029,-125.25
01:22:37.349,eb:33:2e:f9:57:b5,,0.118652,-0.07959,0.982422,,,-0.244141,,,,,,,-3.96057,-7.80029,-125.25
01:22:37.391,eb:33:2e:f9:57:b5,,0.119141,-0.080566,0.980957,,,-0.183105,,,,,,,-3.96057,-7.80029,-125.25
01:22:37.428,eb:33:2e:f9:57:b5,,0.119141,-0.080566,0.981445,,,-0.183105,,,,,,,-3.96057,-7.80029,-125.25
01:22:37.454,eb:33:2e:f9:57:b5,,0.118652,-0.07959,0.982422,-0.061035,,-0.183105,,,,,,,-3.96057,-7.80029,-125.25
01:22:37.514,eb:33:2e:f9:57:b5,,0.119141,-0.080078,0.982422,,,-0.183105,,,,,,,-3.96057,-7.80029,-125.25
01:22:37.535,eb:33:2e:f9:57:b5,,0.119141,-0.07959,0.98291,,0.061035,-0.244141,,,,,,,-3.96057,-7.80579,-125.25
01:22:37.566,eb:33:2e:f9:57:b5,,0.119141,-0.07959,0.982422,,,-0.183105,,,,,,,-3.96057,-7.80579,-125.25
01:22:37.641,eb:33:2e:f9:57:b5,,0.119141,-0.07959,0.982422,,,-0.183105,,,,,,,-3.96057,-7.80579,-125.25
01:22:37.668,eb:33:2e:f9:57:b5,,0.118652,-0.080078,0.981934,,,-0.183105,,,,,,,-3.96057,-7.80579,-125.25
01:22:37.697,eb:33:2e:f9:57:b5,,0.118652,-0.07959,0.982422,,,-0.183105,,,,,,,-3.96057,-7.80579,-125.25
01:22:37.757,eb:33:2e:f9:57:b5,,0.119629,-0.080078,0.981934,,,-0.183105,,,,,,,-3.96057,-7.80579,-125.25
01:22:37.775,eb:33:2e:f9:57:b5,,0.119141,-0.080078,0.981445,,,-0.244141,,,,,,,-3.96057,-7.80579,-125.25
01:22:37.804,eb:33:2e:f9:57:b5,,0.119141,-0.080078,0.981445,,,-0.244141,,,,,,,-3.96057,-7.80579,-125.25
01:22:37.868,eb:33:2e:f9:57:b5,,0.118652,-0.080078,0.981934,,,-0.244141,,,,,,,-3.96057,-7.80579,-125.25
01:22:37.902,eb:33:2e:f9:57:b5,,0.118652,-0.080078,0.98291,,,-0.183105,,,,,,,-3.96057,-7.80579,-125.25
01:22:37.933,eb:33:2e:f9:57:b5,,0.119141,-0.081055,0.981934,,,-0.244141,,,,,,,-3.96057,-7.80579,-125.25
01:22:37.998,eb:33:2e:f9:57:b5,,0.119629,-0.07959,0.982422,,,-0.305176,,,,,,,-3.96057,-7.80029,-125.25
01:22:38.028,eb:33:2e:f9:57:b5,,0.118652,-0.080078,0.982422,,0.061035,-0.244141,,,,,,,-3.96057,-7.80029,-125.25
01:22:38.076,eb:33:2e:f9:57:b5,,0.119141,-0.080078,0.981445,,,-0.183105,,,,,,,-3.96057,-7.80029,-125.25
01:22:38.108,eb:33:2e:f9:57:b5,,0.118652,-0.07959,0.982422,,,-0.183105,,,,,,,-3.96057,-7.80029,-125.25
01:22:38.139,eb:33:2e:f9:57:b5,,0.119141,-0.080078,0.982422,,,-0.183105,,,,,,,-3.96057,-7.80029,-125.25
01:22:38.203,eb:33:2e:f9:57:b5,,0.119629,-0.080078,0.982422,,,-0.183105,,,,,,,-3.96057,-7.80029,-125.25
01:22:38.250,eb:33:2e:f9:57:b5,,0.119629,-0.081055,0.98291,,,-0.244141,,,,,,,-3.96057,-7.80029,-125.25
01:22:38.279,eb:33:2e:f9:57:b5,,0.119141,-0.080566,0.981934,,0.061035,-0.244141,,,,,,,-3.96057,-7.80029,-125.25
01:22:38.319,eb:33:2e:f9:57:b5,,0.119141,-0.07959,0.981445,,,-0.183105,,,,,,,-3.96057,-7.80029,-125.25
01:22:38.346,eb:33:2e:f9:57:b5,,0.118652,-0.080566,0.981934,,,-0.183105,,,,,,,-3.96057,-7.80029,-125.25
01:22:38.378,eb:33:2e:f9:57:b5,,0.119141,-0.080566,0.981445,,0.061035,-0.305176,,,,,,,-3.96057,-7.80579,-125.25
01:22:38.458,eb:33:2e:f9:57:b5,,0.119629,-0.079102,0.981934,,,-0.183105,,,,,,,-3.96057,-7.80579,-125.25
01:22:38.490,eb:33:2e:f9:57:b5,,0.118652,-0.080078,0.981934,,,-0.183105,,,,,,,-3.96057,-7.80579,-125.25
01:22:38.510,eb:33:2e:f9:57:b5,,0.119141,-0.080078,0.981934,,,-0.183105,,,,,,,-3.96057,-7.80579,-125.25
01:22:38.555,eb:33:2e:f9:57:b5,,0.119629,-0.080078,0.982422,,,-0.183105,,,,,,,-3.96057,-7.80579,-125.25
01:22:38.585,eb:33:2e:f9:57:b5,,0.118652,-0.079102,0.981934,,,-0.183105,,,,,,,-3.96057,-7.80579,-125.25
01:22:38.620,eb:33:2e:f9:57:b5,,0.119629,-0.080566,0.982422,,,-0.244141,,,,,,,-3.96057,-7.80579,-125.25
01:22:38.681,eb:33:2e:f9:57:b5,,0.118164,-0.080078,0.981934,,,-0.183105,,,,,,,-3.96057,-7.80579,-125.25
01:22:38.713,eb:33:2e:f9:57:b5,,0.119141,-0.07959,0.981934,,,-0.244141,,,,,,,-3.96057,-7.80579,-125.25
01:22:38.745,eb:33:2e:f9:57:b5,,0.119141,-0.080078,0.98291,,,-0.183105,,,,,,,-3.96057,-7.80579,-125.25
01:22:38.798,eb:33:2e:f9:57:b5,,0.118652,-0.07959,0.981445,,,-0.244141,,,,,,,-3.96057,-7.80579,-125.25
01:22:38.840,eb:33:2e:f9:57:b5,,0.119141,-0.080566,0.982422,-0.061035,0.061035,-0.244141,,,,,,,-3.96057,-7.80579,-125.25
01:22:38.888,eb:33:2e:f9:57:b5,,0.119141,-0.07959,0.982422,,,-0.244141,,,,,,,-3.96057,-7.80579,-125.25
01:22:38.920,eb:33:2e:f9:57:b5,,0.119629,-0.080078,0.981445,,,-0.244141,,,,,,,-3.96057,-7.80579,-125.25
01:22:38.951,eb:33:2e:f9:57:b5,,0.118652,-0.080078,0.982422,-0.061035,,-0.244141,,,,,,,-3.96057,-7.80579,-125.25
01:22:38.983,eb:33:2e:f9:57:b5,,0.118164,-0.07959,0.982422,,,-0.183105,,,,,,,-3.96057,-7.80579,-125.25
01:22:39.063,eb:33:2e:f9:57:b5,,0.118164,-0.080078,0.981445,,,-0.244141,,,,,,,-3.96057,-7.80579,-125.25
01:22:39.090,eb:33:2e:f9:57:b5,,0.119141,-0.080078,0.982422,-0.061035,,-0.183105,,,,,,,-3.96057,-7.80579,-125.25
01:22:39.110,eb:33:2e:f9:57:b5,,0.118652,-0.080078,0.981934,,,-0.183105,,,,,,,-3.96057,-7.80579,-125.25
01:22:39.164,eb:33:2e:f9:57:b5,,0.119629,-0.080078,0.981445,,,-0.183105,,,,,,,-3.96057,-7.80579,-125.25
01:22:39.206,eb:33:2e:f9:57:b5,,0.119141,-0.080078,0.981934,,,-0.244141,,,,,,,-3.96057,-7.80579,-125.25
01:22:39.222,eb:33:2e:f9:57:b5,,0.118652,-0.07959,0.98291,,,-0.244141,,,,,,,-3.96057,-7.80579,-125.25
01:22:39.286,eb:33:2e:f9:57:b5,,0.118652,-0.080078,0.981934,,,-0.244141,,,,,,,-3.96057,-7.80579,-125.25
01:22:39.302,eb:33:2e:f9:57:b5,,0.118652,-0.07959,0.982422,,,-0.183105,,,,,,,-3.96057,-7.80579,-125.25
01:22:39.333,eb:33:2e:f9:57:b5,,0.119141,-0.07959,0.982422,,0.061035,-0.183105,,,,,,,-3.96057,-7.80579,-125.25
01:22:39.397,eb:33:2e:f9:57:b5,,0.119141,-0.07959,0.981934,,,-0.183105,,,,,,,-3.96057,-7.80579,-125.25
01:22:39.429,eb:33:2e:f9:57:b5,,0.118652,-0.07959,0.982422,,,-0.244141,,,,,,,-3.96057,-7.80579,-125.25
01:22:39.496,eb:33:2e:f9:57:b5,,0.118164,-0.07959,0.982422,-0.061035,,-0.244141,,,,,,,-3.96057,-7.80579,-125.25
01:22:39.527,eb:33:2e:f9:57:b5,,0.119141,-0.080566,0.982422,,,-0.244141,,,,,,,-3.96057,-7.80579,-125.25
01:22:39.556,eb:33:2e:f9:57:b5,,0.119141,-0.080078,0.982422,-0.061035,0.061035,-0.244141,,,,,,,-3.96057,-7.80579,-125.25
01:22:39.605,eb:33:2e:f9:57:b5,,0.119141,-0.07959,0.982422,-0.061035,,-0.183105,,,,,,,-3.96057,-7.80579,-125.25
01:22:39.636,eb:33:2e:f9:57:b5,,0.119141,-0.080566,0.982422,,,-0.183105,,,,,,,-3.96057,-7.80579,-125.25
01:22:39.684,eb:33:2e:f9:57:b5,,0.118652,-0.07959,0.981934,,,-0.244141,,,,,,,-3.96057,-7.80579,-125.25
01:22:39.732,eb:33:2e:f9:57:b5,,0.118652,-0.080078,0.982422,,,-0.183105,,,,,,,-3.96057,-7.80579,-125.25
01:22:39.763,eb:33:2e:f9:57:b5,,0.118652,-0.080078,0.981934,,,-0.244141,,,,,,,-3.96057,-7.80579,-125.25
01:22:39.826,eb:33:2e:f9:57:b5,,0.118164,-0.07959,0.981934,,,-0.183105,,,,,,,-3.96057,-7.80579,-125.25
01:22:39.842,eb:33:2e:f9:57:b5,,0.119141,-0.078613,0.981934,,,-0.244141,,,,,,,-3.96057,-7.80579,-125.25
01:22:39.890,eb:33:2e:f9:57:b5,,0.118652,-0.07959,0.981934,,,-0.12207,,,,,,,-3.96057,-7.80579,-125.25
01:22:39.906,eb:33:2e:f9:57:b5,,0.119141,-0.07959,0.981934,,,-0.244141,,,,,,,-3.96057,-7.80579,-125.25
01:22:40.001,eb:33:2e:f9:57:b5,,0.118652,-0.080078,0.981934,,,-0.183105,,,,,,,-3.96057,-7.80579,-125.25
